frame,landmark_index,x,y,z
2,11,0.21576273441314697,0.23287838697433472,-0.09985651075839996
2,12,0.18180324137210846,0.24187955260276794,-0.005688297096639872
2,13,0.2081155925989151,0.3172418773174286,-0.09705625474452972
2,14,0.1833173781633377,0.3199971914291382,0.022501857951283455
2,15,0.17662516236305237,0.3945682942867279,-0.11541307717561722
2,16,0.16459816694259644,0.399101585149765,-0.019601646810770035
2,17,0.1731608808040619,0.4195740520954132,-0.13091537356376648
2,18,0.16042877733707428,0.4223673641681671,-0.028332535177469254
2,19,0.17310085892677307,0.419217973947525,-0.14069616794586182
2,20,0.16281810402870178,0.4231933355331421,-0.04655297100543976
2,21,0.17519809305667877,0.4108727276325226,-0.11953122168779373
2,22,0.16579578816890717,0.41605013608932495,-0.028658077120780945
2,23,0.21465635299682617,0.39649829268455505,-0.03642702475190163
2,24,0.2032512128353119,0.3999607264995575,0.03651528060436249
2,25,0.22710397839546204,0.5180444717407227,-0.04466196522116661
2,26,0.2084399163722992,0.5205525755882263,0.03809371590614319
2,27,0.23307539522647858,0.631956934928894,0.025107143446803093
2,28,0.21994107961654663,0.6341995596885681,0.10767699778079987
2,29,0.23531809449195862,0.6440291404724121,0.026946669444441795
2,30,0.22421599924564362,0.6469762921333313,0.1106855645775795
2,31,0.23083838820457458,0.6722395420074463,-0.05267377942800522
2,32,0.21576586365699768,0.6611095070838928,0.04096738621592522
3,0,0.20512214303016663,0.17876729369163513,-0.17791491746902466
3,1,0.20378941297531128,0.16623790562152863,-0.16680605709552765
3,2,0.20391187071800232,0.16605132818222046,-0.16687317192554474
3,3,0.20419597625732422,0.1659923940896988,-0.16692104935646057
3,4,0.2031105011701584,0.16702650487422943,-0.16478009521961212
3,5,0.20232422649860382,0.16737401485443115,-0.16481386125087738
3,6,0.2015751451253891,0.1678447723388672,-0.16488488018512726
3,7,0.2041662484407425,0.17012926936149597,-0.10774814337491989
3,8,0.19967755675315857,0.1725240796804428,-0.0887640193104744
3,9,0.2057274580001831,0.1873909831047058,-0.1486203372478485
3,10,0.2041599601507187,0.18818821012973785,-0.14550314843654633
3,11,0.22644828259944916,0.23359084129333496,-0.0893801748752594
3,12,0.18161071836948395,0.24283786118030548,-0.017349671572446823
3,13,0.23090893030166626,0.3175475597381592,-0.07167743891477585
3,14,0.18164457380771637,0.32057735323905945,0.014879899099469185
3,15,0.2326612025499344,0.3954530954360962,-0.119541235268116
3,16,0.16454608738422394,0.40135815739631653,-0.05789034068584442
3,17,0.2327413558959961,0.41930174827575684,-0.1363377869129181
3,18,0.16041822731494904,0.4235912561416626,-0.07591317594051361
3,19,0.23203912377357483,0.4189828932285309,-0.14494407176971436
3,20,0.16280627250671387,0.4244702160358429,-0.1024155542254448
3,21,0.23002709448337555,0.41232168674468994,-0.1247490718960762
3,22,0.16577598452568054,0.4170181453227997,-0.07046747207641602
3,23,0.21873249113559723,0.3978562653064728,-0.029374253004789352
3,24,0.20088925957679749,0.40133512020111084,0.029445968568325043
3,25,0.22843369841575623,0.519679069519043,-0.04403958097100258
3,26,0.20662297308444977,0.5228254795074463,0.019047163426876068
3,27,0.23440513014793396,0.6329573392868042,0.03933006897568703
3,28,0.21928969025611877,0.6361559629440308,0.10773944109678268
3,29,0.2364581823348999,0.6458883285522461,0.04180707782506943
3,30,0.2239830195903778,0.6489276885986328,0.11083825677633286
3,31,0.23088063299655914,0.6703721284866333,-0.04822823032736778
3,32,0.21411971747875214,0.6638798117637634,0.036396898329257965
4,0,0.20511361956596375,0.179166778922081,-0.2015325427055359
4,1,0.20389243960380554,0.16669797897338867,-0.19079898297786713
4,2,0.20429129898548126,0.1665126383304596,-0.19086040556430817
4,3,0.20491833984851837,0.16643457114696503,-0.1909114420413971
4,4,0.20284709334373474,0.16749578714370728,-0.18975163996219635
4,5,0.2018902599811554,0.16787488758563995,-0.1897859424352646
4,6,0.20096269249916077,0.16835586726665497,-0.18984587490558624
4,7,0.20527099072933197,0.170554518699646,-0.11475282907485962
4,8,0.19877909123897552,0.1731034368276596,-0.10709753632545471
4,9,0.2059679478406906,0.18783625960350037,-0.17228621244430542
4,10,0.2039756327867508,0.18848037719726562,-0.1706773191690445
4,11,0.23007594048976898,0.2340855896472931,-0.08804597705602646
4,12,0.18112318217754364,0.24321170151233673,-0.04198404401540756
4,13,0.238032728433609,0.31768518686294556,-0.06526665389537811
4,14,0.17775455117225647,0.3208935260772705,-0.006460356991738081
4,15,0.24270187318325043,0.39535969495773315,-0.11980804055929184
4,16,0.16405616700649261,0.4026976227760315,-0.07475519180297852
4,17,0.2431119829416275,0.41891154646873474,-0.13876308500766754
4,18,0.16036377847194672,0.4256488084793091,-0.09242597967386246
4,19,0.24096159636974335,0.4186330735683441,-0.1496914029121399
4,20,0.16279524564743042,0.42598623037338257,-0.11900190263986588
4,21,0.2391769289970398,0.41203251481056213,-0.12687745690345764
4,22,0.16574622690677643,0.41787487268447876,-0.08710049837827682
4,23,0.2208741456270218,0.3983173370361328,-0.02355748787522316
4,24,0.1991678923368454,0.4019683301448822,0.023613519966602325
4,25,0.22944492101669312,0.5201143026351929,-0.03726624697446823
4,26,0.2056921422481537,0.5241219997406006,0.01338158082216978
4,27,0.23531761765480042,0.6334617733955383,0.049923159182071686
4,28,0.21877345442771912,0.6371272802352905,0.1072491705417633
4,29,0.2372228354215622,0.6465741395950317,0.052506376057863235
4,30,0.22367827594280243,0.6500315070152283,0.11088570952415466
4,31,0.23102280497550964,0.6694356799125671,-0.039027269929647446
4,32,0.21353626251220703,0.6649054884910583,0.032008182257413864
5,0,0.20505549013614655,0.18031592667102814,-0.2082587033510208
5,1,0.2039843201637268,0.1676822006702423,-0.19781823456287384
5,2,0.204660102725029,0.1674560010433197,-0.19787810742855072
5,3,0.20558330416679382,0.16732478141784668,-0.19792793691158295
5,4,0.20243783295154572,0.1684814989566803,-0.19679617881774902
5,5,0.20125718414783478,0.16883979737758636,-0.19682733714580536
5,6,0.20011299848556519,0.16929011046886444,-0.19687920808792114
5,7,0.20623891055583954,0.1711830049753189,-0.11816959083080292
5,8,0.1975724697113037,0.1739126443862915,-0.11373619735240936
5,9,0.20617972314357758,0.18887783586978912,-0.17900104820728302
5,10,0.20358361303806305,0.18935416638851166,-0.17747215926647186
5,11,0.23164021968841553,0.23492024838924408,-0.08553588390350342
5,12,0.17967085540294647,0.24379751086235046,-0.04730825126171112
5,13,0.24091923236846924,0.31785163283348083,-0.06285977363586426
5,14,0.17343470454216003,0.32090288400650024,-0.013053513132035732
5,15,0.2451012134552002,0.39574134349823,-0.12023038417100906
5,16,0.16302894055843353,0.4035479426383972,-0.08480005711317062
5,17,0.2451835721731186,0.41882383823394775,-0.1426858752965927
5,18,0.159513920545578,0.42630985379219055,-0.10393235832452774
5,19,0.2425939291715622,0.41854536533355713,-0.16076891124248505
5,20,0.1621885895729065,0.42647165060043335,-0.13091741502285004
5,21,0.24114637076854706,0.4122820198535919,-0.12917742133140564
5,22,0.16496481001377106,0.41856566071510315,-0.09739022701978683
5,23,0.22192364931106567,0.4004665017127991,-0.021150212734937668
5,24,0.19741486012935638,0.40414512157440186,0.021215364336967468
5,25,0.23015686869621277,0.5212973356246948,-0.03449089080095291
5,26,0.20461855828762054,0.5263887047767639,0.012302812188863754
5,27,0.23573599755764008,0.6338006854057312,0.06572862714529037
5,28,0.21851523220539093,0.6379776000976562,0.11405838280916214
5,29,0.23754632472991943,0.646786093711853,0.06961439549922943
5,30,0.2234175056219101,0.6508699059486389,0.11933782696723938
5,31,0.23115478456020355,0.6687940359115601,-0.022974031046032906
5,32,0.21310406923294067,0.6657726168632507,0.035476863384246826
6,0,0.20453421771526337,0.18089903891086578,-0.20559851825237274
6,1,0.20396682620048523,0.1686304658651352,-0.19566132128238678
6,2,0.20467309653759003,0.1684165596961975,-0.1957193911075592
6,3,0.2056121677160263,0.16828005015850067,-0.19576700031757355
6,4,0.20195557177066803,0.16935355961322784,-0.1945277601480484
6,5,0.20079249143600464,0.16967804729938507,-0.19455678761005402
6,6,0.19964568316936493,0.1701076626777649,-0.19460713863372803
6,7,0.20641222596168518,0.17208857834339142,-0.11977117508649826
6,8,0.1972213089466095,0.17476221919059753,-0.11401332914829254
6,9,0.20613066852092743,0.18944557011127472,-0.17728695273399353
6,10,0.2028927057981491,0.18980605900287628,-0.1756720393896103
6,11,0.23182030022144318,0.23545044660568237,-0.08211734890937805
6,12,0.17844724655151367,0.24480880796909332,-0.04755384102463722
6,13,0.24237805604934692,0.3176574409008026,-0.05974707007408142
6,14,0.17153684794902802,0.3213918209075928,-0.013640448451042175
6,15,0.2454753816127777,0.3956339359283447,-0.1212908998131752
6,16,0.16254612803459167,0.40488722920417786,-0.08346083015203476
6,17,0.24569498002529144,0.4186936020851135,-0.14295808970928192
6,18,0.15922081470489502,0.4272492229938507,-0.10205052047967911
6,19,0.24278736114501953,0.41849884390830994,-0.1619769036769867
6,20,0.16181480884552002,0.4274367392063141,-0.12909939885139465
6,21,0.24137529730796814,0.4120478332042694,-0.1297992467880249
6,22,0.16442540287971497,0.4195869266986847,-0.09600963443517685
6,23,0.22269503772258759,0.40183210372924805,-0.019303610548377037
6,24,0.19676163792610168,0.40540197491645813,0.019368836656212807
6,25,0.23087570071220398,0.5226155519485474,-0.033762361854314804
6,26,0.20410914719104767,0.5274001359939575,0.008098362945020199
6,27,0.2361404299736023,0.6346377730369568,0.06503739953041077
6,28,0.2179538607597351,0.6385757327079773,0.11319912225008011
6,29,0.23754341900348663,0.6471643447875977,0.06884027272462845
6,30,0.22276127338409424,0.6512372493743896,0.11816558241844177
6,31,0.23205117881298065,0.6687449812889099,-0.022489916533231735
6,32,0.212572380900383,0.667637825012207,0.03479558229446411
7,0,0.20356127619743347,0.18172986805438995,-0.20812678337097168
7,1,0.20360323786735535,0.17005108296871185,-0.19786840677261353
7,2,0.20450899004936218,0.16985170543193817,-0.19792339205741882
7,3,0.20555809140205383,0.16972486674785614,-0.19796894490718842
7,4,0.2008727788925171,0.1707586944103241,-0.1965658813714981
7,5,0.1996868997812271,0.1710786521434784,-0.19659356772899628
7,6,0.1985272765159607,0.17151111364364624,-0.19664156436920166
7,7,0.20640018582344055,0.17354583740234375,-0.1222696378827095
7,8,0.19627168774604797,0.17643840610980988,-0.11622826755046844
7,9,0.2058945894241333,0.19018502533435822,-0.17991876602172852
7,10,0.2018493115901947,0.19051723182201385,-0.17810934782028198
7,11,0.23217405378818512,0.23715326189994812,-0.08474759012460709
7,12,0.1777157038450241,0.2470931112766266,-0.05025220289826393
7,13,0.24260327219963074,0.3193957507610321,-0.06234227865934372
7,14,0.17046019434928894,0.3224547207355499,-0.015818435698747635
7,15,0.24530042707920074,0.39741331338882446,-0.1219278872013092
7,16,0.1625598967075348,0.40504804253578186,-0.08416824787855148
7,17,0.24557556211948395,0.4202468693256378,-0.1431126594543457
7,18,0.159230574965477,0.42809993028640747,-0.10263118147850037
7,19,0.242498978972435,0.4197981655597687,-0.1625976860523224
7,20,0.16189686954021454,0.42827945947647095,-0.12917250394821167
7,21,0.2410757839679718,0.413905531167984,-0.13013914227485657
7,22,0.16450774669647217,0.4200124144554138,-0.0964876115322113
7,23,0.22293725609779358,0.40250489115715027,-0.018291084095835686
7,24,0.1962258517742157,0.40594297647476196,0.018348094075918198
7,25,0.23121614754199982,0.5231561660766602,-0.03320789337158203
7,26,0.20413875579833984,0.5278257131576538,0.007152891717851162
7,27,0.2360767424106598,0.6350304484367371,0.0646124854683876
7,28,0.21778655052185059,0.6395071744918823,0.11231120675802231
7,29,0.23748469352722168,0.6473066806793213,0.06836414337158203
7,30,0.22255340218544006,0.6516697406768799,0.11796851456165314
7,31,0.2320561707019806,0.6693042516708374,-0.023486461490392685
7,32,0.21272234618663788,0.6681171655654907,0.03168877586722374
8,0,0.20357976853847504,0.1823274940252304,-0.21721823513507843
8,1,0.2036224752664566,0.17076349258422852,-0.20741349458694458
8,2,0.20451802015304565,0.1705903708934784,-0.20747417211532593
8,3,0.20558281242847443,0.1704786717891693,-0.20752902328968048
8,4,0.20084325969219208,0.17142289876937866,-0.2056049108505249
8,5,0.19968950748443604,0.17173779010772705,-0.20563194155693054
8,6,0.1985447108745575,0.17217779159545898,-0.20568370819091797
8,7,0.20655220746994019,0.17429542541503906,-0.13418859243392944
8,8,0.19635401666164398,0.1770312637090683,-0.12503975629806519
8,9,0.20592103898525238,0.1908293217420578,-0.1890704333782196
8,10,0.2019072026014328,0.1910896897315979,-0.18660832941532135
8,11,0.23301146924495697,0.23747971653938293,-0.09270311146974564
8,12,0.17776739597320557,0.24772831797599792,-0.053096044808626175
8,13,0.24352097511291504,0.31903794407844543,-0.06300552934408188
8,14,0.16902679204940796,0.3224541246891022,-0.016600819304585457
8,15,0.24525722861289978,0.39712250232696533,-0.12223658710718155
8,16,0.16258613765239716,0.40455013513565063,-0.08275383710861206
8,17,0.24495361745357513,0.41971105337142944,-0.14333058893680573
8,18,0.15956564247608185,0.4279683232307434,-0.09999498724937439
8,19,0.24168644845485687,0.41902002692222595,-0.16302450001239777
8,20,0.162201926112175,0.42755722999572754,-0.12596780061721802
8,21,0.2404090017080307,0.4137763977050781,-0.13060341775417328
8,22,0.1648128628730774,0.4183112680912018,-0.09484130144119263
8,23,0.22318436205387115,0.40552768111228943,-0.018125560134649277
8,24,0.19660748541355133,0.4084680676460266,0.01818712241947651
8,25,0.23142646253108978,0.526401698589325,-0.030694840475916862
8,26,0.20427218079566956,0.5305166244506836,0.008257722482085228
8,27,0.2360166758298874,0.6366000175476074,0.07528307288885117
8,28,0.2174849510192871,0.6403294801712036,0.1189345195889473
8,29,0.23740655183792114,0.6485204696655273,0.07984913140535355
8,30,0.22217193245887756,0.6523807048797607,0.12471473962068558
8,31,0.2321852147579193,0.6714618802070618,-0.01206629816442728
8,32,0.21275004744529724,0.67000412940979,0.03909244388341904
9,0,0.20348261296749115,0.18348267674446106,-0.21513712406158447
9,1,0.20332330465316772,0.1716228872537613,-0.2063530683517456
9,2,0.20408259332180023,0.17138056457042694,-0.2064109742641449
9,3,0.20496787130832672,0.17118795216083527,-0.2064628154039383
9,4,0.20084348320960999,0.17229323089122772,-0.2044442892074585
9,5,0.19976752996444702,0.17253346741199493,-0.20446738600730896
9,6,0.19865797460079193,0.17291462421417236,-0.20451657474040985
9,7,0.20559893548488617,0.1748138666152954,-0.1367548108100891
9,8,0.19637110829353333,0.1773034632205963,-0.12706206738948822
9,9,0.20561565458774567,0.19164185225963593,-0.1879490166902542
9,10,0.2019357681274414,0.19192881882190704,-0.18541908264160156
9,11,0.2328421026468277,0.2374488115310669,-0.09887734055519104
9,12,0.1777476817369461,0.2475651055574417,-0.05248914286494255
9,13,0.24290645122528076,0.3181850016117096,-0.07025289535522461
9,14,0.16679783165454865,0.32306843996047974,-0.017658067867159843
9,15,0.24440765380859375,0.3966922163963318,-0.12256797403097153
9,16,0.16279999911785126,0.4036593437194824,-0.08100444078445435
9,17,0.24431335926055908,0.4188958704471588,-0.14297780394554138
9,18,0.1597525030374527,0.4275738298892975,-0.09883806854486465
9,19,0.24099121987819672,0.4182196259498596,-0.16165214776992798
9,20,0.1624639481306076,0.4267430305480957,-0.12561005353927612
9,21,0.23968324065208435,0.413193017244339,-0.1307973861694336
9,22,0.1650581657886505,0.41719916462898254,-0.09303834289312363
9,23,0.22235071659088135,0.40530961751937866,-0.018429946154356003
9,24,0.19743913412094116,0.40789803862571716,0.018489718437194824
9,25,0.23083378374576569,0.5258668661117554,-0.030345743522047997
9,26,0.20451946556568146,0.5297891497612,0.013004549778997898
9,27,0.23525433242321014,0.6368393898010254,0.06917352974414825
9,28,0.21742498874664307,0.6403149962425232,0.11853682994842529
9,29,0.2359321415424347,0.6486100554466248,0.07310705631971359
9,30,0.22180232405662537,0.6521517634391785,0.12345593422651291
9,31,0.2323874682188034,0.6713700890541077,-0.016207795590162277
9,32,0.2134249061346054,0.6698933243751526,0.036778032779693604
10,0,0.20351989567279816,0.18365083634853363,-0.21176812052726746
10,1,0.20338496565818787,0.1717056930065155,-0.20327623188495636
10,2,0.20431533455848694,0.1714317798614502,-0.20333749055862427
10,3,0.20540109276771545,0.17122012376785278,-0.20339415967464447
10,4,0.20071761310100555,0.1725304126739502,-0.20118418335914612
10,5,0.19951698184013367,0.1728438436985016,-0.20120903849601746
10,6,0.19829732179641724,0.17327478528022766,-0.20125754177570343
10,7,0.20614086091518402,0.17483335733413696,-0.12842775881290436
10,8,0.19585466384887695,0.17775899171829224,-0.1267804652452469
10,9,0.20578470826148987,0.1917186826467514,-0.1855151504278183
10,10,0.20184247195720673,0.1921171247959137,-0.18249835073947906
10,11,0.23278191685676575,0.23796430230140686,-0.08052559942007065
10,12,0.17766383290290833,0.2475014626979828,-0.053271837532520294
10,13,0.24359509348869324,0.31805935502052307,-0.047901082783937454
10,14,0.16692855954170227,0.32202160358428955,-0.01950327306985855
10,15,0.2454310655593872,0.3957362771034241,-0.10802099853754044
10,16,0.16364116966724396,0.3988199532032013,-0.0867646336555481
10,17,0.2452256679534912,0.417549729347229,-0.12835483253002167
10,18,0.16099248826503754,0.4237593710422516,-0.1058984324336052
10,19,0.24203450977802277,0.41720807552337646,-0.1487828642129898
10,20,0.16365253925323486,0.42273855209350586,-0.13165006041526794
10,21,0.24060215055942535,0.41213294863700867,-0.1170731633901596
10,22,0.16584107279777527,0.41290906071662903,-0.09867125749588013
10,23,0.2239757478237152,0.4050021171569824,-0.01464877650141716
10,24,0.19696052372455597,0.40826305747032166,0.014697750099003315
10,25,0.23172517120838165,0.5264622569084167,-0.027190202847123146
10,26,0.20460359752178192,0.5304049253463745,0.009324852377176285
10,27,0.23568999767303467,0.63677579164505,0.08554825186729431
10,28,0.21706195175647736,0.640387237071991,0.11944622546434402
10,29,0.2359834909439087,0.6484120488166809,0.0908699631690979
10,30,0.22132977843284607,0.6519235968589783,0.1252753883600235
10,31,0.23386439681053162,0.673132061958313,-0.0025149902794510126
10,32,0.21346037089824677,0.6719564199447632,0.03704588860273361
11,0,0.2036326825618744,0.18370188772678375,-0.2106972336769104
11,1,0.2034909427165985,0.17165294289588928,-0.2010805904865265
11,2,0.20448042452335358,0.17137528955936432,-0.20113606750965118
11,3,0.205600306391716,0.17116858065128326,-0.20118355751037598
11,4,0.20074957609176636,0.17252199351787567,-0.2009875774383545
11,5,0.1995583027601242,0.17286743223667145,-0.20100806653499603
11,6,0.1983402669429779,0.17332834005355835,-0.20106010138988495
11,7,0.20618197321891785,0.17486949265003204,-0.12231425940990448
11,8,0.19589810073375702,0.17786799371242523,-0.12244606018066406
11,9,0.2059735506772995,0.19178804755210876,-0.1832248717546463
11,10,0.20186284184455872,0.19225968420505524,-0.18218056857585907
11,11,0.23271360993385315,0.23839333653450012,-0.07559607923030853
11,12,0.17765477299690247,0.24788346886634827,-0.052599601447582245
11,13,0.2438259720802307,0.3178686797618866,-0.04375416412949562
11,14,0.1669977754354477,0.32125818729400635,-0.019125385209918022
11,15,0.24586863815784454,0.3951924443244934,-0.10324698686599731
11,16,0.16471852362155914,0.3963530361652374,-0.08647766709327698
11,17,0.24553050100803375,0.4169977307319641,-0.12331823259592056
11,18,0.16215692460536957,0.4217692017555237,-0.10561113059520721
11,19,0.24239997565746307,0.41685691475868225,-0.14374792575836182
11,20,0.16480763256549835,0.42091333866119385,-0.13080984354019165
11,21,0.2409372478723526,0.41175010800361633,-0.11230545490980148
11,22,0.1667066067457199,0.41106706857681274,-0.09824029356241226
11,23,0.2244625985622406,0.4051235616207123,-0.013510151766240597
11,24,0.1968284398317337,0.4090292751789093,0.013563485816121101
11,25,0.23197880387306213,0.5266491770744324,-0.026840142905712128
11,26,0.20465856790542603,0.5308057069778442,0.00783670786768198
11,27,0.23581410944461823,0.636777400970459,0.08671171218156815
11,28,0.21681073307991028,0.6408127546310425,0.11869426816701889
11,29,0.2359919399023056,0.6483131051063538,0.09205339848995209
11,30,0.22091923654079437,0.652060866355896,0.12455625087022781
11,31,0.23421046137809753,0.6733431220054626,-0.002057284815236926
11,32,0.2134825885295868,0.6726622581481934,0.036854278296232224
12,0,0.20380103588104248,0.18370211124420166,-0.21644935011863708
12,1,0.20369936525821686,0.1716327965259552,-0.20556211471557617
12,2,0.20475418865680695,0.17135539650917053,-0.20561335980892181
12,3,0.20591393113136292,0.1711478978395462,-0.20566119253635406
12,4,0.20076829195022583,0.17252342402935028,-0.2053888887166977
12,5,0.19959764182567596,0.1728927046060562,-0.20541596412658691
12,6,0.19839076697826385,0.17337092757225037,-0.20546399056911469
12,7,0.20641641318798065,0.17485713958740234,-0.12700913846492767
12,8,0.19587329030036926,0.17799431085586548,-0.12643899023532867
12,9,0.20621778070926666,0.1918046474456787,-0.1872643530368805
12,10,0.20187027752399445,0.19227589666843414,-0.18673433363437653
12,11,0.23283593356609344,0.23832698166370392,-0.08014412969350815
12,12,0.1775762140750885,0.2479303926229477,-0.05750081315636635
12,13,0.2445024847984314,0.3170839846134186,-0.0517047718167305
12,14,0.1670457124710083,0.321065217256546,-0.023924995213747025
12,15,0.2458244413137436,0.39385172724723816,-0.10889117419719696
12,16,0.16471903026103973,0.39619213342666626,-0.09248380362987518
12,17,0.24561405181884766,0.4160711169242859,-0.12894010543823242
12,18,0.16208992898464203,0.4218007028102875,-0.11197169870138168
12,19,0.24254654347896576,0.41581234335899353,-0.14768166840076447
12,20,0.1646934300661087,0.4210795760154724,-0.13732022047042847
12,21,0.24111336469650269,0.41070863604545593,-0.11733309924602509
12,22,0.16666769981384277,0.4112056493759155,-0.10439365357160568
12,23,0.22492635250091553,0.4049336612224579,-0.013595182448625565
12,24,0.1968192607164383,0.40879690647125244,0.013645845465362072
12,25,0.23186799883842468,0.5265386700630188,-0.02676251344382763
12,26,0.20454876124858856,0.5305309295654297,0.007240257691591978
12,27,0.23578999936580658,0.6367278695106506,0.0871143564581871
12,28,0.21676121652126312,0.6408624053001404,0.11825305223464966
12,29,0.2358068972826004,0.6482511162757874,0.0924428403377533
12,30,0.2207334190607071,0.651992917060852,0.12410233914852142
12,31,0.23430047929286957,0.6729468703269958,-0.002431548200547695
12,32,0.21363548934459686,0.6721742749214172,0.03664151951670647
13,0,0.20377151668071747,0.18366281688213348,-0.22080565989017487
13,1,0.20356285572052002,0.17160539329051971,-0.2104845494031906
13,2,0.2045222818851471,0.17134132981300354,-0.21053573489189148
13,3,0.20556972920894623,0.17115163803100586,-0.21058271825313568
13,4,0.2007797658443451,0.17248982191085815,-0.20943008363246918
13,5,0.19962696731090546,0.1728641837835312,-0.20945821702480316
13,6,0.19841524958610535,0.1733538955450058,-0.2095106542110443
13,7,0.20605139434337616,0.17495977878570557,-0.13646909594535828
13,8,0.1959967315196991,0.17802579700946808,-0.13091719150543213
13,9,0.20611578226089478,0.19177450239658356,-0.1925261914730072
13,10,0.2018859088420868,0.19225946068763733,-0.19102728366851807
